record_id,year,session_type,quarter,date,player_id,course_id,time_seconds
R002005,3,practice,3,2023/9/15,P11,C5,74.587
R002006,3,practice,3,2023/9/15,P11,C6,113.751
R002007,3,practice,3,2023/9/15,P11,C7,150.751
R002008,3,practice,3,2023/9/15,P11,C8,136.324
R002009,3,practice,3,2023/9/15,P12,C1,81.045
R002010,3,practice,3,2023/9/15,P12,C2,108.904
R002011,3,practice,3,2023/9/15,P12,C3,116.1
R002012,3,practice,3,2023/9/15,P12,C4,96.479
R002013,3,practice,3,2023/9/15,P12,C5,69.77
R002014,3,practice,3,2023/9/15,P12,C6,110.319
R002015,3,practice,3,2023/9/15,P12,C7,145.863
R002016,3,practice,3,2023/9/15,P12,C8,125.764
R002017,3,practice,3,2023/9/15,P13,C1,81.546
R002018,3,practice,3,2023/9/15,P13,C2,103.617
R002019,3,practice,3,2023/9/15,P13,C3,119.488
R002020,3,practice,3,2023/9/15,P13,C4,96.209
R002021,3,practice,3,2023/9/15,P13,C5,72.481
R002022,3,practice,3,2023/9/15,P13,C6,110.296
R002023,3,practice,3,2023/9/15,P13,C7,150.382
R002024,3,practice,3,2023/9/15,P13,C8,128.379
R002025,3,practice,3,2023/9/15,P14,C1,84.205
R002026,3,practice,3,2023/9/15,P14,C2,109.73
R002027,3,practice,3,2023/9/15,P14,C3,125.213
R002028,3,practice,3,2023/9/15,P14,C4,101.325
R002029,3,practice,3,2023/9/15,P14,C5,75.36
R002030,3,practice,3,2023/9/15,P14,C6,116.313
R002031,3,practice,3,2023/9/15,P14,C7,151.46
R002032,3,practice,3,2023/9/15,P14,C8,134.91
R002033,3,practice,3,2023/9/15,P15,C1,76.227
R002034,3,practice,3,2023/9/15,P15,C2,98.051
R002035,3,practice,3,2023/9/15,P15,C3,109.301
R002036,3,practice,3,2023/9/15,P15,C4,90.592
R002037,3,practice,3,2023/9/15,P15,C5,66.982
R002038,3,practice,3,2023/9/15,P15,C6,103.31
R002039,3,practice,3,2023/9/15,P15,C7,133.694
R002040,3,practice,3,2023/9/15,P15,C8,118.779
R002041,3,practice,3,2023/9/15,P16,C1,82.459
R002042,3,practice,3,2023/9/15,P16,C2,102.115
R002043,3,practice,3,2023/9/15,P16,C3,113.391
R002044,3,practice,3,2023/9/15,P16,C4,95.653
R002045,3,practice,3,2023/9/15,P16,C5,68.008
R002046,3,practice,3,2023/9/15,P16,C6,111.371
R002047,3,practice,3,2023/9/15,P16,C7,141.553
R002048,3,practice,3,2023/9/15,P16,C8,125.166
R002049,3,practice,3,2023/9/15,P17,C1,82.696
R002050,3,practice,3,2023/9/15,P17,C2,107.898
R002051,3,practice,3,2023/9/15,P17,C3,122.87
R002052,3,practice,3,2023/9/15,P17,C4,100.429
R002053,3,practice,3,2023/9/15,P17,C5,73.946
R002054,3,practice,3,2023/9/15,P17,C6,114.308
R002055,3,practice,3,2023/9/15,P17,C7,148.611
R002056,3,practice,3,2023/9/15,P17,C8,132.636
R002057,3,practice,3,2023/9/15,P18,C1,74.2
R002058,3,practice,3,2023/9/15,P18,C2,97.899
R002059,3,practice,3,2023/9/15,P18,C3,108.765
R002060,3,practice,3,2023/9/15,P18,C4,90.997
R002061,3,practice,3,2023/9/15,P18,C5,68.417
R002062,3,practice,3,2023/9/15,P18,C6,102.924
R002063,3,practice,3,2023/9/15,P18,C7,134.288
R002064,3,practice,3,2023/9/15,P18,C8,118.229
R002065,3,practice,3,2023/9/15,P19,C1,85.346
R002066,3,practice,3,2023/9/15,P19,C2,105.283
R002067,3,practice,3,2023/9/15,P19,C3,127.381
R002068,3,practice,3,2023/9/15,P19,C4,98.593
R002069,3,practice,3,2023/9/15,P19,C5,76.224
R002070,3,practice,3,2023/9/15,P19,C6,111.582
R002071,3,practice,3,2023/9/15,P19,C7,153.48
R002072,3,practice,3,2023/9/15,P19,C8,127.328
R002073,3,practice,3,2023/9/15,P20,C1,79.732
R002074,3,practice,3,2023/9/15,P20,C2,106.718
R002075,3,practice,3,2023/9/15,P20,C3,121.72
R002076,3,practice,3,2023/9/15,P20,C4,99.209
R002077,3,practice,3,2023/9/15,P20,C5,73.723
R002078,3,practice,3,2023/9/15,P20,C6,113.581
R002079,3,practice,3,2023/9/15,P20,C7,146.339
R002080,3,practice,3,2023/9/15,P20,C8,130.391
R002081,3,practice,4,2023/12/15,P01,C1,84.446
R002082,3,practice,4,2023/12/15,P01,C2,110.499
R002083,3,practice,4,2023/12/15,P01,C3,128.136
R002084,3,practice,4,2023/12/15,P01,C4,100.763
R002085,3,practice,4,2023/12/15,P01,C5,77.417
R002086,3,practice,4,2023/12/15,P01,C6,118.559
R002087,3,practice,4,2023/12/15,P01,C7,153.067
R002088,3,practice,4,2023/12/15,P01,C8,126.907
R002089,3,practice,4,2023/12/15,P02,C1,78.846
R002090,3,practice,4,2023/12/15,P02,C2,104.18
R002091,3,practice,4,2023/12/15,P02,C3,120.287
R002092,3,practice,4,2023/12/15,P02,C4,97.734
R002093,3,practice,4,2023/12/15,P02,C5,72.627
R002094,3,practice,4,2023/12/15,P02,C6,110.989
R002095,3,practice,4,2023/12/15,P02,C7,146.528
R002096,3,practice,4,2023/12/15,P02,C8,125.768
R002097,3,practice,4,2023/12/15,P03,C1,86.731
R002098,3,practice,4,2023/12/15,P03,C2,106.851
R002099,3,practice,4,2023/12/15,P03,C3,129.136
R002100,3,practice,4,2023/12/15,P03,C4,97.988
R002101,3,practice,4,2023/12/15,P03,C5,75.067
R002102,3,practice,4,2023/12/15,P03,C6,111.983
R002103,3,practice,4,2023/12/15,P03,C7,145.385
R002104,3,practice,4,2023/12/15,P03,C8,129.889
R002105,3,practice,4,2023/12/15,P04,C1,85.641
R002106,3,practice,4,2023/12/15,P04,C2,105.836
R002107,3,practice,4,2023/12/15,P04,C3,123.691
R002108,3,practice,4,2023/12/15,P04,C4,104.116
R002109,3,practice,4,2023/12/15,P04,C5,75.288
R002110,3,practice,4,2023/12/15,P04,C6,117.207
R002111,3,practice,4,2023/12/15,P04,C7,152.926
R002112,3,practice,4,2023/12/15,P04,C8,129.389
R002113,3,practice,4,2023/12/15,P05,C1,88.687
R002114,3,practice,4,2023/12/15,P05,C2,111.886
R002115,3,practice,4,2023/12/15,P05,C3,131.061
R002116,3,practice,4,2023/12/15,P05,C4,104.844
R002117,3,practice,4,2023/12/15,P05,C5,77.126
R002118,3,practice,4,2023/12/15,P05,C6,119.879
R002119,3,practice,4,2023/12/15,P05,C7,147.885
R002120,3,practice,4,2023/12/15,P05,C8,137.189
R002121,3,practice,4,2023/12/15,P06,C1,80.801
R002122,3,practice,4,2023/12/15,P06,C2,103.412
R002123,3,practice,4,2023/12/15,P06,C3,119.475
R002124,3,practice,4,2023/12/15,P06,C4,96.973
R002125,3,practice,4,2023/12/15,P06,C5,72.266
R002126,3,practice,4,2023/12/15,P06,C6,111.265
R002127,3,practice,4,2023/12/15,P06,C7,144.796
R002128,3,practice,4,2023/12/15,P06,C8,125.265
R002129,3,practice,4,2023/12/15,P07,C1,77.537
R002130,3,practice,4,2023/12/15,P07,C2,104.103
R002131,3,practice,4,2023/12/15,P07,C3,118.039
R002132,3,practice,4,2023/12/15,P07,C4,95.363
R002133,3,practice,4,2023/12/15,P07,C5,70.737
R002134,3,practice,4,2023/12/15,P07,C6,108.451
R002135,3,practice,4,2023/12/15,P07,C7,149.736
R002136,3,practice,4,2023/12/15,P07,C8,125.571
R002137,3,practice,4,2023/12/15,P08,C1,83.755
R002138,3,practice,4,2023/12/15,P08,C2,108.814
R002139,3,practice,4,2023/12/15,P08,C3,122.428
R002140,3,practice,4,2023/12/15,P08,C4,101.369
R002141,3,practice,4,2023/12/15,P08,C5,74.773
R002142,3,practice,4,2023/12/15,P08,C6,114.342
R002143,3,practice,4,2023/12/15,P08,C7,150.322
R002144,3,practice,4,2023/12/15,P08,C8,133.003
R002145,3,practice,4,2023/12/15,P09,C1,75.902
R002146,3,practice,4,2023/12/15,P09,C2,98.847
R002147,3,practice,4,2023/12/15,P09,C3,110.425
R002148,3,practice,4,2023/12/15,P09,C4,92.93
R002149,3,practice,4,2023/12/15,P09,C5,71.832
R002150,3,practice,4,2023/12/15,P09,C6,103.787
R002151,3,practice,4,2023/12/15,P09,C7,134.874
R002152,3,practice,4,2023/12/15,P09,C8,119.707
R002153,3,practice,4,2023/12/15,P10,C1,80.486
R002154,3,practice,4,2023/12/15,P10,C2,97.203
R002155,3,practice,4,2023/12/15,P10,C3,108.711
R002156,3,practice,4,2023/12/15,P10,C4,90.363
R002157,3,practice,4,2023/12/15,P10,C5,67.228
R002158,3,practice,4,2023/12/15,P10,C6,102.662
R002159,3,practice,4,2023/12/15,P10,C7,136.25
R002160,3,practice,4,2023/12/15,P10,C8,117.9
R002161,3,practice,4,2023/12/15,P11,C1,83.141
R002162,3,practice,4,2023/12/15,P11,C2,107.938
R002163,3,practice,4,2023/12/15,P11,C3,124.275
R002164,3,practice,4,2023/12/15,P11,C4,102.772
R002165,3,practice,4,2023/12/15,P11,C5,75.116
R002166,3,practice,4,2023/12/15,P11,C6,114.476
R002167,3,practice,4,2023/12/15,P11,C7,150.362
R002168,3,practice,4,2023/12/15,P11,C8,133.606
R002169,3,practice,4,2023/12/15,P12,C1,83.277
R002170,3,practice,4,2023/12/15,P12,C2,105.521
R002171,3,practice,4,2023/12/15,P12,C3,119.234
R002172,3,practice,4,2023/12/15,P12,C4,100.869
R002173,3,practice,4,2023/12/15,P12,C5,75.281
R002174,3,practice,4,2023/12/15,P12,C6,111.305
R002175,3,practice,4,2023/12/15,P12,C7,153.902
R002176,3,practice,4,2023/12/15,P12,C8,126.99
R002177,3,practice,4,2023/12/15,P13,C1,81.13
R002178,3,practice,4,2023/12/15,P13,C2,103.819
R002179,3,practice,4,2023/12/15,P13,C3,120.204
R002180,3,practice,4,2023/12/15,P13,C4,96.326
R002181,3,practice,4,2023/12/15,P13,C5,72.856
R002182,3,practice,4,2023/12/15,P13,C6,111.697
R002183,3,practice,4,2023/12/15,P13,C7,144.949
R002184,3,practice,4,2023/12/15,P13,C8,128.343
R002185,3,practice,4,2023/12/15,P14,C1,83.042
R002186,3,practice,4,2023/12/15,P14,C2,108.233
R002187,3,practice,4,2023/12/15,P14,C3,123.878
R002188,3,practice,4,2023/12/15,P14,C4,103.312
R002189,3,practice,4,2023/12/15,P14,C5,74.903
R002190,3,practice,4,2023/12/15,P14,C6,116.326
R002191,3,practice,4,2023/12/15,P14,C7,150.16
R002192,3,practice,4,2023/12/15,P14,C8,133.535
R002193,3,practice,4,2023/12/15,P15,C1,79.788
R002194,3,practice,4,2023/12/15,P15,C2,98.154
R002195,3,practice,4,2023/12/15,P15,C3,109.094
R002196,3,practice,4,2023/12/15,P15,C4,91.019
R002197,3,practice,4,2023/12/15,P15,C5,67.181
R002198,3,practice,4,2023/12/15,P15,C6,105.286
R002199,3,practice,4,2023/12/15,P15,C7,133.881
R002200,3,practice,4,2023/12/15,P15,C8,119.245
R002201,3,practice,4,2023/12/15,P16,C1,77.127
R002202,3,practice,4,2023/12/15,P16,C2,105.459
R002203,3,practice,4,2023/12/15,P16,C3,113.716
R002204,3,practice,4,2023/12/15,P16,C4,94.588
R002205,3,practice,4,2023/12/15,P16,C5,73.624
R002206,3,practice,4,2023/12/15,P16,C6,107.319
R002207,3,practice,4,2023/12/15,P16,C7,140.938
R002208,3,practice,4,2023/12/15,P16,C8,122.557
R002209,3,practice,4,2023/12/15,P17,C1,82.756
R002210,3,practice,4,2023/12/15,P17,C2,107.744
R002211,3,practice,4,2023/12/15,P17,C3,122.983
R002212,3,practice,4,2023/12/15,P17,C4,99.569
R002213,3,practice,4,2023/12/15,P17,C5,74.496
R002214,3,practice,4,2023/12/15,P17,C6,115.633
R002215,3,practice,4,2023/12/15,P17,C7,148.189
R002216,3,practice,4,2023/12/15,P17,C8,132.583
R002217,3,practice,4,2023/12/15,P18,C1,75.099
R002218,3,practice,4,2023/12/15,P18,C2,97.749
R002219,3,practice,4,2023/12/15,P18,C3,109.138
R002220,3,practice,4,2023/12/15,P18,C4,90.979
R002221,3,practice,4,2023/12/15,P18,C5,67.406
R002222,3,practice,4,2023/12/15,P18,C6,103.435
R002223,3,practice,4,2023/12/15,P18,C7,143.157
R002224,3,practice,4,2023/12/15,P18,C8,118.749
R002225,3,practice,4,2023/12/15,P19,C1,85.593
R002226,3,practice,4,2023/12/15,P19,C2,107.357
R002227,3,practice,4,2023/12/15,P19,C3,126.519
R002228,3,practice,4,2023/12/15,P19,C4,97.634
R002229,3,practice,4,2023/12/15,P19,C5,75.769
R002230,3,practice,4,2023/12/15,P19,C6,117.274
R002231,3,practice,4,2023/12/15,P19,C7,153.028
R002232,3,practice,4,2023/12/15,P19,C8,135.262
R002233,3,practice,4,2023/12/15,P20,C1,81.945
R002234,3,practice,4,2023/12/15,P20,C2,109.679
R002235,3,practice,4,2023/12/15,P20,C3,121.413
R002236,3,practice,4,2023/12/15,P20,C4,97.606
R002237,3,practice,4,2023/12/15,P20,C5,74.055
R002238,3,practice,4,2023/12/15,P20,C6,112.833
R002239,3,practice,4,2023/12/15,P20,C7,146.845
R002240,3,practice,4,2023/12/15,P20,C8,127.426
R002241,3,tournament,,2023/11/3,P01,C1,84.076
R002242,3,tournament,,2023/11/3,P01,C2,112.122
R002243,3,tournament,,2023/11/3,P01,C3,134.293
R002244,3,tournament,,2023/11/3,P01,C4,104.663
R002245,3,tournament,,2023/11/3,P01,C5,80.44
R002246,3,tournament,,2023/11/3,P01,C6,120.255
R002247,3,tournament,,2023/11/3,P01,C7,156.842
R002248,3,tournament,,2023/11/3,P01,C8,130.616
R002249,3,tournament,,2023/11/3,P02,C1,80.971
R002250,3,tournament,,2023/11/3,P02,C2,104.033
R002251,3,tournament,,2023/11/3,P02,C3,120.542
R002252,3,tournament,,2023/11/3,P02,C4,97.777
R002253,3,tournament,,2023/11/3,P02,C5,73.182
R002254,3,tournament,,2023/11/3,P02,C6,111.425
R002255,3,tournament,,2023/11/3,P02,C7,145.211
R002256,3,tournament,,2023/11/3,P02,C8,133.808
R002257,3,tournament,,2023/11/3,P03,C1,80.38
R002258,3,tournament,,2023/11/3,P03,C2,106.645
R002259,3,tournament,,2023/11/3,P03,C3,117.69
R002260,3,tournament,,2023/11/3,P03,C4,100.723
R002261,3,tournament,,2023/11/3,P03,C5,78.532
R002262,3,tournament,,2023/11/3,P03,C6,116.003
R002263,3,tournament,,2023/11/3,P03,C7,153.452
R002264,3,tournament,,2023/11/3,P03,C8,127.424
R002265,3,tournament,,2023/11/3,P04,C1,85.967
R002266,3,tournament,,2023/11/3,P04,C2,105.13
R002267,3,tournament,,2023/11/3,P04,C3,121.516
R002268,3,tournament,,2023/11/3,P04,C4,99.594
R002269,3,tournament,,2023/11/3,P04,C5,72.764
R002270,3,tournament,,2023/11/3,P04,C6,110.082
R002271,3,tournament,,2023/11/3,P04,C7,141.92
R002272,3,tournament,,2023/11/3,P04,C8,125.407
R002273,3,tournament,,2023/11/3,P05,C1,81.241
R002274,3,tournament,,2023/11/3,P05,C2,104.934
R002275,3,tournament,,2023/11/3,P05,C3,126.207
R002276,3,tournament,,2023/11/3,P05,C4,99.783
R002277,3,tournament,,2023/11/3,P05,C5,74.57
R002278,3,tournament,,2023/11/3,P05,C6,115.523
R002279,3,tournament,,2023/11/3,P05,C7,151.219
R002280,3,tournament,,2023/11/3,P05,C8,127.475
R002281,3,tournament,,2023/11/3,P06,C1,79.748
R002282,3,tournament,,2023/11/3,P06,C2,103.995
R002283,3,tournament,,2023/11/3,P06,C3,118.215
R002284,3,tournament,,2023/11/3,P06,C4,94.723
R002285,3,tournament,,2023/11/3,P06,C5,71.514
R002286,3,tournament,,2023/11/3,P06,C6,107.835
R002287,3,tournament,,2023/11/3,P06,C7,143.088
R002288,3,tournament,,2023/11/3,P06,C8,124.259
R002289,3,tournament,,2023/11/3,P07,C1,83.71
R002290,3,tournament,,2023/11/3,P07,C2,106.789
R002291,3,tournament,,2023/11/3,P07,C3,118.715
R002292,3,tournament,,2023/11/3,P07,C4,98.986
R002293,3,tournament,,2023/11/3,P07,C5,73.154
R002294,3,tournament,,2023/11/3,P07,C6,113.323
R002295,3,tournament,,2023/11/3,P07,C7,149.138
R002296,3,tournament,,2023/11/3,P07,C8,128.964
R002297,3,tournament,,2023/11/3,P08,C1,84.058
R002298,3,tournament,,2023/11/3,P08,C2,110.333
R002299,3,tournament,,2023/11/3,P08,C3,124.786
R002300,3,tournament,,2023/11/3,P08,C4,101.738
R002301,3,tournament,,2023/11/3,P08,C5,74.768
R002302,3,tournament,,2023/11/3,P08,C6,115.337
R002303,3,tournament,,2023/11/3,P08,C7,150.81
R002304,3,tournament,,2023/11/3,P08,C8,138.236
R002305,3,tournament,,2023/11/3,P09,C1,77.092
R002306,3,tournament,,2023/11/3,P09,C2,99.147
R002307,3,tournament,,2023/11/3,P09,C3,109.692
R002308,3,tournament,,2023/11/3,P09,C4,91.802
R002309,3,tournament,,2023/11/3,P09,C5,67.974
R002310,3,tournament,,2023/11/3,P09,C6,104.441
R002311,3,tournament,,2023/11/3,P09,C7,135.207
R002312,3,tournament,,2023/11/3,P09,C8,119.342
R002313,3,tournament,,2023/11/3,P10,C1,74.1
R002314,3,tournament,,2023/11/3,P10,C2,97.637
R002315,3,tournament,,2023/11/3,P10,C3,109.054
R002316,3,tournament,,2023/11/3,P10,C4,90.199
R002317,3,tournament,,2023/11/3,P10,C5,67.203
R002318,3,tournament,,2023/11/3,P10,C6,109.366
R002319,3,tournament,,2023/11/3,P10,C7,133.642
R002320,3,tournament,,2023/11/3,P10,C8,118.222
R002321,3,tournament,,2023/11/3,P11,C1,81.618
R002322,3,tournament,,2023/11/3,P11,C2,107.067
R002323,3,tournament,,2023/11/3,P11,C3,121.682
R002324,3,tournament,,2023/11/3,P11,C4,98.576
R002325,3,tournament,,2023/11/3,P11,C5,72.933
R002326,3,tournament,,2023/11/3,P11,C6,112.851
R002327,3,tournament,,2023/11/3,P11,C7,147.077
R002328,3,tournament,,2023/11/3,P11,C8,130.096
R002329,3,tournament,,2023/11/3,P12,C1,83.155
R002330,3,tournament,,2023/11/3,P12,C2,105.968
R002331,3,tournament,,2023/11/3,P12,C3,117.248
R002332,3,tournament,,2023/11/3,P12,C4,97.219
R002333,3,tournament,,2023/11/3,P12,C5,73.546
R002334,3,tournament,,2023/11/3,P12,C6,113.993
R002335,3,tournament,,2023/11/3,P12,C7,144.155
R002336,3,tournament,,2023/11/3,P12,C8,133.091
R002337,3,tournament,,2023/11/3,P13,C1,82.239
R002338,3,tournament,,2023/11/3,P13,C2,106.084
R002339,3,tournament,,2023/11/3,P13,C3,122.828
R002340,3,tournament,,2023/11/3,P13,C4,97.782
R002341,3,tournament,,2023/11/3,P13,C5,77.332
R002342,3,tournament,,2023/11/3,P13,C6,112.872
R002343,3,tournament,,2023/11/3,P13,C7,147.387
R002344,3,tournament,,2023/11/3,P13,C8,127.627
R002345,3,tournament,,2023/11/3,P14,C1,82.56
R002346,3,tournament,,2023/11/3,P14,C2,109.443
R002347,3,tournament,,2023/11/3,P14,C3,121.878
R002348,3,tournament,,2023/11/3,P14,C4,99.224
R002349,3,tournament,,2023/11/3,P14,C5,73.634
R002350,3,tournament,,2023/11/3,P14,C6,114.178
R002351,3,tournament,,2023/11/3,P14,C7,147.992
R002352,3,tournament,,2023/11/3,P14,C8,130.928
R002353,3,tournament,,2023/11/3,P15,C1,74.76
R002354,3,tournament,,2023/11/3,P15,C2,98.268
R002355,3,tournament,,2023/11/3,P15,C3,108.947
R002356,3,tournament,,2023/11/3,P15,C4,91.53
R002357,3,tournament,,2023/11/3,P15,C5,67.524
R002358,3,tournament,,2023/11/3,P15,C6,103.656
R002359,3,tournament,,2023/11/3,P15,C7,137.668
R002360,3,tournament,,2023/11/3,P15,C8,119.059
R002361,3,tournament,,2023/11/3,P16,C1,80.56
R002362,3,tournament,,2023/11/3,P16,C2,100.702
R002363,3,tournament,,2023/11/3,P16,C3,124.97
R002364,3,tournament,,2023/11/3,P16,C4,92.107
R002365,3,tournament,,2023/11/3,P16,C5,68.389
R002366,3,tournament,,2023/11/3,P16,C6,103.061
R002367,3,tournament,,2023/11/3,P16,C7,142.942
R002368,3,tournament,,2023/11/3,P16,C8,133.233
R002369,3,tournament,,2023/11/3,P17,C1,83.667
R002370,3,tournament,,2023/11/3,P17,C2,107.964
R002371,3,tournament,,2023/11/3,P17,C3,122.877
R002372,3,tournament,,2023/11/3,P17,C4,103.777
R002373,3,tournament,,2023/11/3,P17,C5,75.737
R002374,3,tournament,,2023/11/3,P17,C6,114.652
R002375,3,tournament,,2023/11/3,P17,C7,149.304
R002376,3,tournament,,2023/11/3,P17,C8,133.617
R002377,3,tournament,,2023/11/3,P18,C1,74.653
R002378,3,tournament,,2023/11/3,P18,C2,98.304
R002379,3,tournament,,2023/11/3,P18,C3,109.319
R002380,3,tournament,,2023/11/3,P18,C4,90.933
R002381,3,tournament,,2023/11/3,P18,C5,67.528
R002382,3,tournament,,2023/11/3,P18,C6,103.387
R002383,3,tournament,,2023/11/3,P18,C7,134.298
R002384,3,tournament,,2023/11/3,P18,C8,118.722
R002385,3,tournament,,2023/11/3,P19,C1,79.087
R002386,3,tournament,,2023/11/3,P19,C2,104.011
R002387,3,tournament,,2023/11/3,P19,C3,129.139
R002388,3,tournament,,2023/11/3,P19,C4,95.761
R002389,3,tournament,,2023/11/3,P19,C5,76.281
R002390,3,tournament,,2023/11/3,P19,C6,116.41
R002391,3,tournament,,2023/11/3,P19,C7,153.405
R002392,3,tournament,,2023/11/3,P19,C8,126.514
R002393,3,tournament,,2023/11/3,P20,C1,83.249
R002394,3,tournament,,2023/11/3,P20,C2,108.195
R002395,3,tournament,,2023/11/3,P20,C3,123.204
R002396,3,tournament,,2023/11/3,P20,C4,100.003
R002397,3,tournament,,2023/11/3,P20,C5,74.08
R002398,3,tournament,,2023/11/3,P20,C6,114.353
R002399,3,tournament,,2023/11/3,P20,C7,149.846
R002400,3,tournament,,2023/11/3,P20,C8,133.149
R002401,4,practice,1,2024/3/15,P01,C1,85.73
R002402,4,practice,1,2024/3/15,P01,C2,102.519
R002403,4,practice,1,2024/3/15,P01,C3,125.11
R002404,4,practice,1,2024/3/15,P01,C4,96.819
R002405,4,practice,1,2024/3/15,P01,C5,70.464
R002406,4,practice,1,2024/3/15,P01,C6,108.427
R002407,4,practice,1,2024/3/15,P01,C7,141.617
R002408,4,practice,1,2024/3/15,P01,C8,124.987
R002409,4,practice,1,2024/3/15,P02,C1,80.288
R002410,4,practice,1,2024/3/15,P02,C2,104.797
R002411,4,practice,1,2024/3/15,P02,C3,119.06
R002412,4,practice,1,2024/3/15,P02,C4,95.17
R002413,4,practice,1,2024/3/15,P02,C5,72.634
R002414,4,practice,1,2024/3/15,P02,C6,112.582
R002415,4,practice,1,2024/3/15,P02,C7,144.346
R002416,4,practice,1,2024/3/15,P02,C8,124.678
R002417,4,practice,1,2024/3/15,P03,C1,79.741
R002418,4,practice,1,2024/3/15,P03,C2,109.344
R002419,4,practice,1,2024/3/15,P03,C3,124.045
R002420,4,practice,1,2024/3/15,P03,C4,95.769
R002421,4,practice,1,2024/3/15,P03,C5,77.647
R002422,4,practice,1,2024/3/15,P03,C6,110.078
R002423,4,practice,1,2024/3/15,P03,C7,148.51
R002424,4,practice,1,2024/3/15,P03,C8,133.299
R002425,4,practice,1,2024/3/15,P04,C1,81.214
R002426,4,practice,1,2024/3/15,P04,C2,104.765
R002427,4,practice,1,2024/3/15,P04,C3,120.874
R002428,4,practice,1,2024/3/15,P04,C4,102.365
R002429,4,practice,1,2024/3/15,P04,C5,72.275
R002430,4,practice,1,2024/3/15,P04,C6,115.557
R002431,4,practice,1,2024/3/15,P04,C7,143.386
R002432,4,practice,1,2024/3/15,P04,C8,126.777
R002433,4,practice,1,2024/3/15,P05,C1,83.714
R002434,4,practice,1,2024/3/15,P05,C2,102.686
R002435,4,practice,1,2024/3/15,P05,C3,126.309
R002436,4,practice,1,2024/3/15,P05,C4,96.186
R002437,4,practice,1,2024/3/15,P05,C5,72.34
R002438,4,practice,1,2024/3/15,P05,C6,114.565
R002439,4,practice,1,2024/3/15,P05,C7,151.774
R002440,4,practice,1,2024/3/15,P05,C8,133.071
R002441,4,practice,1,2024/3/15,P06,C1,79.061
R002442,4,practice,1,2024/3/15,P06,C2,101.854
R002443,4,practice,1,2024/3/15,P06,C3,118.001
R002444,4,practice,1,2024/3/15,P06,C4,94.276
R002445,4,practice,1,2024/3/15,P06,C5,71.226
R002446,4,practice,1,2024/3/15,P06,C6,109.223
R002447,4,practice,1,2024/3/15,P06,C7,143.285
R002448,4,practice,1,2024/3/15,P06,C8,123.847
R002449,4,practice,1,2024/3/15,P07,C1,77.219
R002450,4,practice,1,2024/3/15,P07,C2,101.545
R002451,4,practice,1,2024/3/15,P07,C3,111.312
R002452,4,practice,1,2024/3/15,P07,C4,97.8
R002453,4,practice,1,2024/3/15,P07,C5,68.081
R002454,4,practice,1,2024/3/15,P07,C6,110.245
R002455,4,practice,1,2024/3/15,P07,C7,137.402
R002456,4,practice,1,2024/3/15,P07,C8,130.028
R002457,4,practice,1,2024/3/15,P08,C1,82.626
R002458,4,practice,1,2024/3/15,P08,C2,109.465
R002459,4,practice,1,2024/3/15,P08,C3,122.235
R002460,4,practice,1,2024/3/15,P08,C4,99.253
R002461,4,practice,1,2024/3/15,P08,C5,73.916
R002462,4,practice,1,2024/3/15,P08,C6,113.504
R002463,4,practice,1,2024/3/15,P08,C7,147.097
R002464,4,practice,1,2024/3/15,P08,C8,130.546
R002465,4,practice,1,2024/3/15,P09,C1,73.645
R002466,4,practice,1,2024/3/15,P09,C2,97.136
R002467,4,practice,1,2024/3/15,P09,C3,108.046
R002468,4,practice,1,2024/3/15,P09,C4,90.108
R002469,4,practice,1,2024/3/15,P09,C5,66.139
R002470,4,practice,1,2024/3/15,P09,C6,102.446
R002471,4,practice,1,2024/3/15,P09,C7,133.018
R002472,4,practice,1,2024/3/15,P09,C8,118.208
R002473,4,practice,1,2024/3/15,P10,C1,72.831
R002474,4,practice,1,2024/3/15,P10,C2,95.865
R002475,4,practice,1,2024/3/15,P10,C3,106.704
R002476,4,practice,1,2024/3/15,P10,C4,88.77
R002477,4,practice,1,2024/3/15,P10,C5,65.33
R002478,4,practice,1,2024/3/15,P10,C6,103.075
R002479,4,practice,1,2024/3/15,P10,C7,131.53
R002480,4,practice,1,2024/3/15,P10,C8,116.878
R002481,4,practice,1,2024/3/15,P11,C1,81.816
R002482,4,practice,1,2024/3/15,P11,C2,106.105
R002483,4,practice,1,2024/3/15,P11,C3,121.97
R002484,4,practice,1,2024/3/15,P11,C4,98.507
R002485,4,practice,1,2024/3/15,P11,C5,72.881
R002486,4,practice,1,2024/3/15,P11,C6,112.221
R002487,4,practice,1,2024/3/15,P11,C7,145.611
R002488,4,practice,1,2024/3/15,P11,C8,130.468
R002489,4,practice,1,2024/3/15,P12,C1,81.82
R002490,4,practice,1,2024/3/15,P12,C2,106.408
R002491,4,practice,1,2024/3/15,P12,C3,118.642
R002492,4,practice,1,2024/3/15,P12,C4,103.613
R002493,4,practice,1,2024/3/15,P12,C5,75.899
R002494,4,practice,1,2024/3/15,P12,C6,113.583
R002495,4,practice,1,2024/3/15,P12,C7,152.203
R002496,4,practice,1,2024/3/15,P12,C8,128.401
R002497,4,practice,1,2024/3/15,P13,C1,80.165
R002498,4,practice,1,2024/3/15,P13,C2,105.576
R002499,4,practice,1,2024/3/15,P13,C3,118.796
R002500,4,practice,1,2024/3/15,P13,C4,96.436
R002501,4,practice,1,2024/3/15,P13,C5,71.819
R002502,4,practice,1,2024/3/15,P13,C6,110.016
