date_ym,emp_01,emp_02,emp_03,emp_04,emp_05,emp_06,emp_07,emp_08,emp_09,emp_10,emp_11,emp_12
2026/2/18,1.1,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.3,0.0,0.0
2026/2/19,1.7,0.0,0.5,0.5,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026/2/20,0.8,0.0,0.4,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026/2/21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026/2/22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026/2/23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026/2/24,0.0,0.0,0.7,0.5,0.0,0.0,0.0,0.7,0.6,0.5,0.0,0.0
2026/2/25,1.5,0.0,0.5,0.6,0.7,0.6,0.0,0.5,0.0,0.5,0.0,0.0
2026/2/26,2.5,0.0,0.5,0.6,0.5,0.0,0.0,0.5,0.3,0.0,0.0,0.0
2026/2/27,0.8,0.0,0.4,0.3,0.5,0.0,0.0,0.6,0.4,0.5,0.0,0.0
2026/2/28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026/3/1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026/3/2,0.9,0.0,0.5,0.0,0.8,0.0,0.6,0.7,0.5,0.5,0.0,0.0
2026/3/3,1.1,0.0,0.4,0.4,0.3,0.0,0.0,0.0,0.4,0.5,0.0,0.0
2026/3/4,0.8,0.0,0.5,0.5,0.6,0.0,0.0,0.0,0.3,0.5,0.0,0.0
2026/3/5,1.5,0.0,0.6,0.6,0.5,0.0,0.0,0.6,0.0,0.5,0.0,0.0
2026/3/6,0.0,0.0,0.6,0.5,0.5,0.0,0.0,0.0,0.5,0.3,0.0,0.0
2026/3/7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026/3/8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026/3/9,1.1,0.0,0.5,0.3,0.0,0.0,0.0,0.5,0.3,0.5,0.0,0.0
2026/3/10,1.4,0.0,0.5,0.3,0.4,0.0,0.0,0.4,0.6,0.5,0.0,0.0
2026/3/11,1.4,0.0,0.4,0.5,0.4,0.0,0.0,0.4,0.5,0.0,0.0,0.0
2026/3/12,1.2,0.0,0.6,0.0,0.5,0.0,0.0,0.4,0.4,0.0,0.0,0.0
2026/3/13,0.9,0.0,0.6,0.5,0.4,0.0,0.0,0.5,0.0,0.4,0.0,0.0
2026/3/14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026/3/15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026/3/16,1.5,0.0,0.5,0.7,0.7,0.0,0.0,0.0,0.4,0.0,0.0,0.0
2026/3/17,1.3,0.0,0.6,0.0,0.4,0.0,0.0,0.0,0.4,0.4,0.0,0.0
2026/3/18,0.4,0.0,0.7,0.5,0.8,0.0,0.0,0.5,0.2,0.0,0.0,0.0
2026/3/19,1.6,0.0,0.7,0.0,0.6,0.0,0.0,0.0,0.6,0.0,0.0,0.0
2026/3/20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026/3/21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026/3/22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026/3/23,1.9,0.0,0.5,0.7,0.6,0.0,0.0,0.0,0.4,0.4,0.0,0.0
2026/3/24,2.3,0.0,0.7,0.6,0.7,0.0,0.0,0.6,0.5,0.5,0.0,0.0
2026/3/25,1.6,0.0,0.7,0.5,0.4,0.0,0.0,0.5,0.6,0.0,0.0,0.0
2026/3/26,2.3,0.0,0.6,0.0,0.6,0.0,0.0,0.0,0.4,0.5,0.0,0.0
2026/3/27,1.2,0.0,0.6,0.6,0.7,0.0,0.0,0.6,0.0,0.3,0.0,0.0
2026/3/28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026/3/29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026/3/30,0.0,0.0,0.6,0.5,0.6,0.0,0.0,0.5,0.0,0.4,0.0,0.0
2026/3/31,2.8,0.0,0.6,0.0,0.5,0.0,0.0,0.8,0.0,0.7,0.0,0.0
2026/4/1,2.7,0.0,0.6,0.0,0.5,0.0,0.0,0.6,0.0,0.5,0.0,0.0
2026/4/2,0.0,0.0,0.5,0.3,0.4,0.0,0.0,0.0,0.6,0.4,0.0,0.0
2026/4/3,2.1,0.0,0.6,0.5,0.6,0.0,0.0,0.5,0.8,0.5,0.0,0.0
2026/4/4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026/4/5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026/4/6,0.0,0.0,0.9,1.0,0.7,0.0,0.0,0.8,0.6,0.0,0.0,0.0
2026/4/7,2.1,0.0,0.6,0.7,0.5,0.0,0.0,0.6,0.4,0.0,0.0,0.0
2026/4/8,1.7,0.0,0.7,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026/4/9,0.0,0.0,0.7,0.7,0.7,0.0,0.0,0.5,0.0,0.7,0.0,0.0
2026/4/10,1.9,0.0,0.7,0.8,0.9,0.0,0.8,0.7,0.8,0.5,0.0,0.0
2026/4/11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026/4/12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026/4/13,1.8,0.0,0.7,0.7,0.8,0.0,0.0,0.8,0.0,0.7,0.0,0.0
2026/4/14,2.4,0.0,0.7,0.5,0.4,0.7,0.0,0.6,0.0,0.5,0.0,0.0
2026/4/15,1.5,0.0,0.6,0.0,0.4,0.0,0.0,0.0,0.8,0.0,0.0,0.0
2026/4/16,2.4,0.0,0.7,0.0,0.6,0.0,0.0,0.5,0.5,0.0,0.0,0.0
2026/4/17,2.3,0.0,0.7,0.6,0.4,0.0,0.0,0.8,0.0,0.4,0.0,0.0
2026/4/18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026/4/19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026/4/20,1.2,0.0,0.8,0.7,0.9,0.0,0.0,0.5,0.6,0.6,0.0,0.0
2026/4/21,2.0,0.0,0.8,0.9,0.9,0.0,0.7,0.0,0.9,0.6,0.0,0.0
2026/4/22,1.1,0.0,0.7,0.7,0.7,0.0,0.7,0.0,0.9,0.7,0.0,0.0
2026/4/23,1.8,0.0,0.8,0.7,0.7,0.0,0.0,0.7,0.3,0.0,0.0,0.0
2026/4/24,2.0,0.0,0.7,0.6,0.8,0.0,0.0,0.6,0.0,0.5,0.0,0.0
2026/4/25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026/4/26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026/4/27,1.2,0.0,0.6,0.7,0.7,0.0,0.0,0.5,0.5,0.4,0.0,0.0
2026/4/28,1.5,0.0,0.9,0.6,0.5,0.0,0.0,0.7,0.0,0.6,0.0,0.0
2026/4/29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026/4/30,0.0,0.0,0.5,0.8,0.6,0.0,0.0,0.0,0.0,0.4,0.0,0.0
2026/5/1,2.2,0.0,0.8,0.6,0.7,0.0,0.0,0.5,0.7,0.7,0.0,0.0
2026/5/2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026/5/3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026/5/4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026/5/5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026/5/6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026/5/7,2.2,0.0,0.9,0.9,0.8,0.0,0.0,0.0,0.7,0.6,0.0,0.0
2026/5/8,1.3,0.0,0.9,1.0,0.9,0.0,0.0,0.8,0.0,0.0,0.0,0.0
2026/5/9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026/5/10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026/5/11,1.3,0.0,0.9,0.7,0.8,0.0,0.0,0.0,0.0,0.6,0.0,0.0
2026/5/12,2.4,0.0,0.0,1.0,0.7,0.0,0.0,0.0,1.0,0.9,0.0,0.0
2026/5/13,2.1,0.0,0.9,0.7,1.0,0.0,0.0,0.0,0.6,0.4,0.0,0.0
2026/5/14,2.5,0.0,0.7,0.6,0.7,0.0,0.0,0.6,0.6,0.0,0.0,0.0
2026/5/15,1.6,0.0,0.8,0.7,0.8,0.7,0.0,0.6,0.5,0.0,0.0,0.0
2026/5/16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026/5/17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026/5/18,0.0,0.0,0.8,0.7,1.0,0.0,0.9,0.7,0.0,1.0,0.0,0.0
2026/5/19,2.2,0.0,0.6,0.0,1.0,0.0,0.0,0.8,0.7,0.6,0.0,0.0
2026/5/20,2.4,0.0,0.9,0.0,0.8,1.0,0.0,0.0,1.0,0.7,0.0,0.0
2026/5/21,1.8,0.0,0.6,0.8,0.7,0.8,0.8,0.0,0.6,0.8,0.0,0.0
2026/5/22,1.6,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.6,0.0,0.0,0.0
2026/5/23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026/5/24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026/5/25,2.6,0.0,0.7,0.7,0.6,0.0,0.0,0.9,0.5,0.6,0.0,0.0
2026/5/26,2.8,0.0,0.0,0.7,0.7,0.0,0.0,0.5,0.8,0.8,0.0,0.0
2026/5/27,0.0,0.0,1.0,0.9,0.8,0.0,0.0,0.7,1.0,0.8,0.0,0.0
2026/5/28,1.5,0.0,0.9,0.6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026/5/29,1.6,0.0,0.8,0.0,0.7,0.0,0.0,0.8,1.0,0.6,0.0,0.0
2026/5/30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026/5/31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026/6/1,0.0,0.0,0.9,0.9,0.6,0.0,0.0,0.7,0.7,0.7,0.0,0.0
2026/6/2,0.0,0.0,1.0,0.9,1.0,0.0,0.0,0.8,1.0,0.6,0.0,0.0
2026/6/3,0.0,0.0,0.6,0.9,1.0,0.0,0.0,0.8,0.8,0.8,0.0,0.0
2026/6/4,1.0,0.0,0.9,0.8,0.8,0.0,0.0,0.0,0.3,0.0,0.0,0.0
2026/6/5,1.8,0.0,0.5,0.6,0.8,0.0,0.8,0.0,0.6,0.5,0.0,0.0
2026/6/6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026/6/7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026/6/8,0.0,0.0,0.7,0.9,0.7,0.0,0.0,0.5,0.8,0.6,0.0,0.0
2026/6/9,0.0,0.0,0.9,0.7,0.7,0.0,0.0,0.5,0.0,0.4,0.0,0.0
2026/6/10,1.9,0.0,0.7,0.7,0.7,0.0,0.0,0.6,0.0,0.0,0.0,0.0
2026/6/11,2.7,0.0,0.9,0.9,0.7,0.0,0.0,0.0,0.8,0.7,0.0,0.0
2026/6/12,2.4,0.0,0.8,0.8,0.6,0.0,0.0,0.7,0.9,0.7,0.0,0.0
2026/6/13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026/6/14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026/6/15,2.0,0.0,0.8,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026/6/16,3.0,0.0,0.7,0.0,0.9,0.0,0.0,0.0,0.9,0.0,0.0,0.0
2026/6/17,1.6,0.0,0.8,0.5,0.8,0.0,0.0,0.0,0.7,0.7,0.0,0.0
2026/6/18,0.0,0.0,0.9,0.9,0.7,0.0,0.0,0.8,0.7,0.6,0.0,0.0
2026/6/19,0.0,0.0,0.0,1.0,0.7,0.0,0.0,0.8,1.0,0.9,0.0,0.0
2026/6/20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026/6/21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026/6/22,0.0,0.0,0.9,0.7,0.7,0.0,0.0,0.8,0.5,0.6,0.0,0.0
2026/6/23,1.7,0.0,0.8,0.0,0.6,0.0,0.0,0.6,0.0,0.5,0.0,0.0
2026/6/24,2.4,0.0,0.8,0.0,0.8,0.0,0.0,0.7,0.7,0.0,0.0,0.0
2026/6/25,2.0,0.0,0.8,0.6,0.6,0.0,0.0,0.4,0.0,0.0,0.0,0.0
2026/6/26,2.7,0.0,1.0,1.2,1.1,1.0,0.0,0.7,0.5,0.0,0.0,0.0
2026/6/27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026/6/28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026/6/29,1.1,0.0,0.9,1.0,0.5,0.0,0.0,0.0,0.7,0.0,0.0,0.0
2026/6/30,2.1,0.0,0.9,0.9,0.9,0.0,0.0,0.7,0.0,0.0,0.0,0.0
2026/7/1,3.2,0.0,0.9,1.0,0.8,0.8,0.9,1.0,0.6,0.9,0.0,0.0
2026/7/2,3.0,0.0,1.0,0.8,0.9,0.0,0.0,0.7,0.8,0.9,0.0,0.0
2026/7/3,2.6,0.0,0.9,0.7,1.0,0.0,0.0,0.9,0.8,0.6,0.0,0.0
2026/7/4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026/7/5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026/7/6,0.0,0.0,0.8,0.8,0.7,0.0,0.0,0.6,0.0,0.0,0.0,0.0
2026/7/7,0.0,0.0,0.7,0.7,0.9,0.0,0.0,0.0,0.0,0.6,0.0,0.0
2026/7/8,0.0,0.0,0.9,0.9,1.0,0.0,0.0,1.0,0.7,0.8,0.0,0.0
2026/7/9,0.0,0.0,1.0,0.0,0.6,0.0,0.0,0.9,0.6,0.7,0.0,0.0
2026/7/10,0.0,0.0,0.9,0.8,0.9,0.0,0.0,0.8,0.7,0.6,0.0,0.0
2026/7/11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026/7/12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026/7/13,1.9,0.0,0.9,0.0,1.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0
2026/7/14,1.4,0.0,1.1,0.6,0.9,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2026/7/15,3.4,0.0,0.9,0.8,0.9,0.0,0.0,0.8,0.9,0.8,0.0,0.0
2026/7/16,2.7,0.0,1.0,1.1,1.1,0.0,0.0,0.7,1.1,1.0,0.0,0.0
2026/7/17,3.4,0.0,1.0,0.9,1.0,0.0,0.0,0.6,1.0,0.9,0.0,0.0
2026/7/18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026/7/19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026/7/20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026/7/21,2.4,0.0,0.8,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026/7/22,2.4,0.0,0.9,0.9,0.8,0.0,0.0,0.6,0.8,0.7,0.0,0.0
2026/7/23,1.9,0.0,1.0,0.5,1.0,0.0,0.0,1.0,0.5,0.8,0.0,0.0
2026/7/24,2.5,0.0,0.9,0.9,0.8,0.0,0.0,0.6,0.9,0.7,0.0,0.0
2026/7/25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026/7/26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026/7/27,1.7,0.0,0.9,0.7,1.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0
2026/7/28,1.8,0.0,0.7,0.6,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026/7/29,1.5,0.0,0.8,1.1,0.6,0.0,0.0,0.8,0.7,0.6,0.0,0.0
2026/7/30,3.2,0.0,0.7,0.0,0.8,0.0,0.0,0.8,0.5,0.5,0.0,0.0
2026/7/31,2.0,0.0,0.9,0.5,0.6,0.0,0.0,1.0,0.8,0.6,0.0,0.0
