date,frame,dayofweek,is_holiday,temp,weather,power_result,power_prediction,usage_rate,power_supply,sell_amount,buy_amount,contracted_amount,tokyo_price
2025/08/02,40,5,0,28.8,,3969,3977,0.83,4737,23931300,25545950,17796750,19.27
2025/08/02,41,5,0,28.6,,3789,3774,0.79,4746,23727400,24566550,17557050,19.27
2025/08/02,42,5,0,28.6,,3789,3774,0.79,4746,24128900,23650350,17207600,17.5
2025/08/02,43,5,0,28.0,cloudy,3609,3590,0.77,4628,23936550,23386000,16846750,19.27
2025/08/02,44,5,0,28.0,,3609,3590,0.77,4628,24254900,22316700,16221900,16.32
2025/08/02,45,5,0,28.1,,3438,3400,0.76,4508,23022350,21656200,15251400,15.0
2025/08/02,46,5,0,28.1,,3438,3400,0.76,4508,22898350,20729350,14535550,13.35
2025/08/02,47,5,0,27.9,,3234,3207,0.75,4303,22496950,20478250,14374700,12.86
2025/08/02,48,5,0,27.9,,3234,3207,0.75,4303,21977700,19774000,13995050,14.4
2025/08/03,1,6,0,27.4,,2981,2954,0.87,3397,20414650,18837200,14253900,19.12
2025/08/03,2,6,0,27.4,,2981,2954,0.87,3397,21522800,19322150,14289000,19.12
2025/08/03,3,6,0,27.6,,2784,2765,0.87,3186,21994500,19451450,14183700,17.45
2025/08/03,4,6,0,27.6,,2784,2765,0.87,3186,22330650,19326300,13956950,13.15
2025/08/03,5,6,0,27.2,,2685,2673,0.86,3096,22787800,19148850,13884150,12.07
2025/08/03,6,6,0,27.2,,2685,2673,0.86,3096,22798650,19079450,13706500,12.07
2025/08/03,7,6,0,27.1,cloudy,2646,2635,0.87,3037,22855950,19099600,13679350,11.87
2025/08/03,8,6,0,27.1,,2646,2635,0.87,3037,23002250,18970650,13608900,11.7
2025/08/03,9,6,0,26.3,,2629,2620,0.86,3023,22954650,18913200,13625750,12.15
2025/08/03,10,6,0,26.3,,2629,2620,0.86,3023,23181850,18952650,13692350,12.75
2025/08/03,11,6,0,26.5,,2639,2636,0.84,3105,23235800,19273950,13980200,13.08
2025/08/03,12,6,0,26.5,,2639,2636,0.84,3105,23600800,19382750,14229650,11.65
2025/08/03,13,6,0,27.5,sunny,2755,2737,0.81,3369,24812950,19435500,14484500,11.0
2025/08/03,14,6,0,27.5,,2755,2737,0.81,3369,26413950,20566000,15352050,10.82
2025/08/03,15,6,0,28.4,,3048,3034,0.81,3720,28031050,21504250,16197300,10.66
2025/08/03,16,6,0,28.4,,3048,3034,0.81,3720,29414650,22662950,16804500,10.59
2025/08/03,17,6,0,29.8,,3435,3498,0.83,4103,30476350,24435300,18040350,10.6
2025/08/03,18,6,0,29.8,,3435,3498,0.83,4103,31652250,25404850,19092050,10.52
2025/08/03,19,6,0,30.0,cloudy,3836,3821,0.87,4389,32269800,26596850,20169450,10.6
2025/08/03,20,6,0,30.0,,3836,3821,0.87,4389,32949950,26808400,21102150,10.57
2025/08/03,21,6,0,31.7,,4078,3974,0.88,4598,33512250,26673600,21796800,10.56
2025/08/03,22,6,0,31.7,,4078,3974,0.88,4598,33884050,27069700,22173550,10.51
2025/08/03,23,6,0,34.5,,4247,4161,0.87,4833,34091800,27321800,22474950,10.46
2025/08/03,24,6,0,34.5,,4247,4161,0.87,4833,34226850,27254550,22620700,10.44
2025/08/03,25,6,0,33.5,sunny,4368,4331,0.86,5049,33890950,27271300,22616300,10.52
2025/08/03,26,6,0,33.5,,4368,4331,0.86,5049,33575000,27356250,22423800,10.57
2025/08/03,27,6,0,33.3,,4384,4334,0.85,5132,33440600,26444800,22017450,10.23
2025/08/03,28,6,0,33.3,,4384,4334,0.85,5132,32730550,25803550,21523850,10.56
2025/08/03,29,6,0,35.1,,4380,4333,0.84,5213,32041950,25285650,20958600,10.66
2025/08/03,30,6,0,35.1,,4380,4333,0.84,5213,30888200,25038450,20233350,11.22
2025/08/03,31,6,0,36.1,sunny,4371,4281,0.82,5275,29764650,24759650,19923900,11.31
2025/08/03,32,6,0,36.1,,4371,4281,0.82,5275,28784750,24411850,19416600,14.98
2025/08/03,33,6,0,34.3,,4386,4239,0.84,5189,27911650,25148200,19884200,19.11
2025/08/03,34,6,0,34.3,,4386,4239,0.84,5189,25936900,25776700,19176100,19.11
2025/08/03,35,6,0,32.3,,4322,4208,0.86,5009,24811300,25530150,18522800,19.11
2025/08/03,36,6,0,32.3,,4322,4208,0.86,5009,23707600,25894400,18282000,19.11
2025/08/03,37,6,0,31.6,cloudy,4267,4247,0.86,4911,22908350,25765600,18029150,22.83
2025/08/03,38,6,0,31.6,,4267,4247,0.86,4911,23245750,25585350,17952600,21.99
2025/08/03,39,6,0,31.1,,4202,4153,0.86,4857,23226200,25393400,17833650,20.12
2025/08/03,40,6,0,31.1,,4202,4153,0.86,4857,23597450,25086700,17788000,19.11
2025/08/03,41,6,0,30.0,,4044,3981,0.83,4849,23522500,24310800,17586800,19.11
2025/08/03,42,6,0,30.0,,4044,3981,0.83,4849,23301450,23547250,17173350,19.11
2025/08/03,43,6,0,29.5,slightly_cloudy,3846,3805,0.8,4802,23153200,23197650,16974850,19.11
2025/08/03,44,6,0,29.5,,3846,3805,0.8,4802,23073700,22198300,16642850,17.31
2025/08/03,45,6,0,29.2,,3628,3582,0.78,4611,22532950,21035650,15577600,19.11
2025/08/03,46,6,0,29.2,,3628,3582,0.78,4611,22610950,20717550,15149350,19.12
2025/08/03,47,6,0,28.8,,3386,3353,0.74,4524,22329200,20381550,14772200,19.12
2025/08/03,48,6,0,28.8,,3386,3353,0.74,4524,22287800,19720650,14862300,19.12
2025/08/04,1,0,0,28.6,,3104,3088,0.86,3576,21741450,19063400,14335550,12.87
2025/08/04,2,0,0,28.6,,3104,3088,0.86,3576,22558850,19347300,14467700,11.92
2025/08/04,3,0,0,29.2,,2913,2893,0.83,3481,22989550,19715200,14304050,12.16
2025/08/04,4,0,0,29.2,,2913,2893,0.83,3481,23588350,19768150,14273150,12.16
2025/08/04,5,0,0,28.5,,2806,2791,0.81,3449,23727800,19669250,14263250,12.16
2025/08/04,6,0,0,28.5,,2806,2791,0.81,3449,23632750,19448550,14029650,11.5
2025/08/04,7,0,0,28.0,sunny,2767,2769,0.8,3432,23469050,19503050,14006950,11.41
2025/08/04,8,0,0,28.0,,2767,2769,0.8,3432,23728550,19508100,13978300,11.41
2025/08/04,9,0,0,28.5,,2780,2771,0.81,3424,23734200,19202050,14136150,11.45
2025/08/04,10,0,0,28.5,,2780,2771,0.81,3424,23839200,19777550,14219850,11.47
2025/08/04,11,0,0,28.1,,2871,2864,0.82,3464,23656150,20303300,14296750,12.16
2025/08/04,12,0,0,28.1,,2871,2864,0.82,3464,23707250,20691600,14508650,11.84
2025/08/04,13,0,0,28.4,sunny,3176,3204,0.84,3755,24322050,21229150,14926050,11.22
2025/08/04,14,0,0,28.4,,3176,3204,0.84,3755,24538200,21957950,15528100,11.2
2025/08/04,15,0,0,29.8,,3775,3788,0.88,4272,25465750,22354800,16413250,11.2
2025/08/04,16,0,0,29.8,,3775,3788,0.88,4272,25201600,23355050,17337850,11.2
2025/08/04,17,0,0,31.6,,4490,4533,0.87,5119,26151300,24769400,19046850,11.21
2025/08/04,18,0,0,31.6,,4490,4533,0.87,5119,26880600,27585750,20699900,15.3
2025/08/04,19,0,0,33.3,sunny,5034,5047,0.87,5751,27600100,28760600,21731550,19.03
2025/08/04,20,0,0,33.3,,5034,5047,0.87,5751,28504000,29287450,22564950,16.54
2025/08/04,21,0,0,34.7,,5256,5264,0.87,6039,29750500,29716500,23291750,13.5
2025/08/04,22,0,0,34.7,,5256,5264,0.87,6039,30696750,30696850,24075650,13.15
2025/08/04,23,0,0,34.5,,5358,5428,0.85,6270,30473900,30939700,24123350,13.96
2025/08/04,24,0,0,34.5,,5358,5428,0.85,6270,30568850,31219050,24386050,14.02
2025/08/04,25,0,0,34.9,sunny,5297,5418,0.83,6342,30771050,30399450,24094150,11.92
2025/08/04,26,0,0,34.9,,5297,5418,0.83,6342,30454100,30476250,24108800,12.16
2025/08/04,27,0,0,35.1,,5399,5525,0.82,6584,31785750,31787050,25473850,14.96
2025/08/04,28,0,0,35.1,,5399,5525,0.82,6584,31380900,31972750,25444550,17.48
2025/08/04,29,0,0,35.2,,5397,5475,0.8,6664,30782550,31238200,25055400,17.9
2025/08/04,30,0,0,35.2,,5397,5475,0.8,6664,30244800,31079300,24620900,19.19
2025/08/04,31,0,0,34.4,sunny,5343,5389,0.84,6324,29146500,30848450,24146900,19.19
2025/08/04,32,0,0,34.4,,5343,5389,0.84,6324,27859800,31605250,23585250,20.22
2025/08/04,33,0,0,33.6,,5292,5312,0.88,5971,26985950,31721800,23028100,20.22
2025/08/04,34,0,0,33.6,,5292,5312,0.88,5971,25607100,31853600,22299600,25.0
2025/08/04,35,0,0,32.2,,5061,5037,0.89,5653,25334200,31038800,22161450,20.22
2025/08/04,36,0,0,32.2,,5061,5037,0.89,5653,24368500,30654600,21559000,20.22
2025/08/04,37,0,0,31.6,clear,4856,4829,0.88,5474,23809150,29995650,21270650,20.22
2025/08/04,38,0,0,31.6,,4856,4829,0.88,5474,23859400,29728150,21066900,20.22
2025/08/04,39,0,0,30.7,,4665,4673,0.83,5567,24350650,28721900,20861500,19.21
2025/08/04,40,0,0,30.7,,4665,4673,0.83,5567,23965900,27514500,20193500,19.19
2025/08/04,41,0,0,30.3,,4403,4395,0.8,5494,22406700,25642100,19121850,20.22
2025/08/04,42,0,0,30.3,,4403,4395,0.8,5494,22727900,25224650,19172900,17.81
2025/08/04,43,0,0,30.2,clear,4126,4106,0.76,5391,22865050,25011400,19066800,17.81
2025/08/04,44,0,0,30.2,,4126,4106,0.76,5391,22932050,23837550,18335100,15.5
2025/08/04,45,0,0,29.7,,3887,3860,0.74,5227,21855150,23040650,17453650,17.45
2025/08/04,46,0,0,29.7,,3887,3860,0.74,5227,21571200,21911850,16564550,15.0
2025/08/04,47,0,0,29.4,,3616,3579,0.71,5073,20972800,21459600,16254700,14.92
2025/08/04,48,0,0,29.4,,3616,3579,0.71,5073,20619500,20234850,15385700,11.9
2025/08/05,1,1,0,29.4,,3297,3264,0.79,4132,20082500,20660450,15078700,19.16
2025/08/05,2,1,0,29.4,,3297,3264,0.79,4132,21036750,20262250,14665800,15.22
2025/08/05,3,1,0,29.1,,3086,3055,0.77,3961,21560400,19959800,14339050,12.35
2025/08/05,4,1,0,29.1,,3086,3055,0.77,3961,21968450,19855500,14308800,11.83
2025/08/05,5,1,0,29.3,,2966,2939,0.77,3848,22211200,20094500,14438200,12.35
2025/08/05,6,1,0,29.3,,2966,2939,0.77,3848,22289250,19981550,14477300,12.35
2025/08/05,7,1,0,29.0,clear,2920,2908,0.76,3799,22510250,19874950,14664050,12.46
2025/08/05,8,1,0,29.0,,2920,2908,0.76,3799,22557350,19838900,14695300,12.35
2025/08/05,9,1,0,28.9,,2916,2909,0.77,3784,22616850,19824700,14761100,12.35
2025/08/05,10,1,0,28.9,,2916,2909,0.77,3784,22639650,20096300,14608850,12.35
2025/08/05,11,1,0,28.6,,2986,2981,0.77,3850,22304550,20655200,14456000,12.35
2025/08/05,12,1,0,28.6,,2986,2981,0.77,3850,22741900,21118000,14765500,12.35
2025/08/05,13,1,0,28.9,sunny,3278,3279,0.78,4153,23244450,21710850,15203200,12.35
2025/08/05,14,1,0,28.9,,3278,3279,0.78,4153,23858700,22226000,16112050,12.35
2025/08/05,15,1,0,30.3,,3838,3838,0.81,4714,24975900,23403650,17467500,12.35
2025/08/05,16,1,0,30.3,,3838,3838,0.81,4714,25847250,25356000,18903550,12.35
2025/08/05,17,1,0,32.1,,4566,4624,0.86,5269,27259300,26140550,19907600,12.58
2025/08/05,18,1,0,32.1,,4566,4624,0.86,5269,28063450,27724850,21243900,12.35
2025/08/05,19,1,0,33.9,sunny,5085,5156,0.88,5717,28990700,28160550,22387750,14.75
2025/08/05,20,1,0,33.9,,5085,5156,0.88,5717,29740900,28384400,22781850,13.0
2025/08/05,21,1,0,35.2,,5333,5400,0.88,6014,30806250,29777950,23639100,12.0
2025/08/05,22,1,0,35.2,,5333,5400,0.88,6014,31212150,30447350,24034900,12.1
2025/08/05,23,1,0,36.2,,5509,5548,0.87,6262,31099250,30916650,24377800,12.95
2025/08/05,24,1,0,36.2,,5509,5548,0.87,6262,31169900,31405600,24665900,14.02
2025/08/05,25,1,0,35.6,sunny,5512,5577,0.86,6401,31074100,30629800,24268250,12.81
2025/08/05,26,1,0,35.6,,5512,5577,0.86,6401,30766150,31028650,24473750,14.96
2025/08/05,27,1,0,36.3,,5686,5736,0.85,6615,30970050,32661450,25790750,19.15
2025/08/05,28,1,0,36.3,,5686,5736,0.85,6615,30429550,33042350,25352500,19.15
2025/08/05,29,1,0,36.2,,5703,5727,0.88,6460,29717650,33338600,24894500,19.52
2025/08/05,30,1,0,36.2,,5703,5727,0.88,6460,28897350,33828550,24456200,20.22
2025/08/05,31,1,0,36.3,sunny,5701,5660,0.9,6307,28204150,33615000,23759750,20.22
2025/08/05,32,1,0,36.3,,5701,5660,0.9,6307,27729950,34155250,23634250,25.0
2025/08/05,33,1,0,35.0,,5679,5622,0.93,6082,27134200,34344200,23372050,25.0
2025/08/05,34,1,0,35.0,,5679,5622,0.93,6082,25993850,34266950,22695900,40.01
2025/08/05,35,1,0,34.4,,5451,5349,0.92,5887,24849950,33308000,21958950,30.0
2025/08/05,36,1,0,34.4,,5451,5349,0.92,5887,23917450,32750000,21418500,30.0
2025/08/05,37,1,0,32.5,sunny,5242,5156,0.91,5725,23102250,32051750,20922750,30.0
2025/08/05,38,1,0,32.5,,5242,5156,0.91,5725,22949650,31735850,20784800,34.92
2025/08/05,39,1,0,31.8,,5058,5007,0.88,5731,23158200,30877050,20760100,20.22
2025/08/05,40,1,0,31.8,,5058,5007,0.88,5731,23272700,30177250,20653700,20.22
2025/08/05,41,1,0,31.1,,4788,4718,0.83,5728,22597800,28249050,19982350,20.22
2025/08/05,42,1,0,31.1,,4788,4718,0.83,5728,22112200,27814750,19613200,23.25
2025/08/05,43,1,0,31.0,sunny,4500,4438,0.79,5629,21902350,27353350,19360450,20.0
2025/08/05,44,1,0,31.0,,4500,4438,0.79,5629,22551500,26110700,19348400,19.15
2025/08/05,45,1,0,30.7,,4223,4168,0.76,5528,21979700,25391750,18305000,19.15
2025/08/05,46,1,0,30.7,,4223,4168,0.76,5528,21756950,24212250,17733700,19.16
2025/08/05,47,1,0,29.5,,3918,3860,0.71,5463,21481850,23654800,17467250,17.31
2025/08/05,48,1,0,29.5,,3918,3860,0.71,5463,21059350,22438350,16590000,19.16
2025/08/06,1,2,0,29.2,,3576,3512,0.81,4369,21004900,21182700,15308750,15.07
2025/08/06,2,2,0,29.2,,3576,3512,0.81,4369,22888500,20722500,15069550,13.42
2025/08/06,3,2,0,30.9,,3316,3280,0.78,4236,23601000,21270450,15182400,13.0
2025/08/06,4,2,0,30.9,,3316,3280,0.78,4236,24033450,21426400,15085900,12.5
2025/08/06,5,2,0,30.1,,3172,3167,0.76,4124,24200300,21301950,15073850,12.13
2025/08/06,6,2,0,30.1,,3172,3167,0.76,4124,24242800,21028850,15060500,12.3
2025/08/06,7,2,0,29.4,slightly_cloudy,3101,3089,0.76,4037,24395050,20733700,14958300,11.61
2025/08/06,8,2,0,29.4,,3101,3089,0.76,4037,24396850,20539450,14905650,11.51
2025/08/06,9,2,0,30.1,,3088,3074,0.76,4027,24410800,20655800,14866700,11.51
2025/08/06,10,2,0,30.1,,3088,3074,0.76,4027,24579650,20681200,14953200,11.51
2025/08/06,11,2,0,29.0,,3159,3144,0.77,4094,24281900,21224550,14888250,11.51
2025/08/06,12,2,0,29.0,,3159,3144,0.77,4094,24639450,21513350,15143700,11.47
2025/08/06,13,2,0,29.3,sunny,3501,3464,0.79,4398,24987550,22218150,15605550,11.47
2025/08/06,14,2,0,29.3,,3501,3464,0.79,4398,25420650,22806700,16357100,11.31
2025/08/06,15,2,0,31.2,,4074,4072,0.83,4887,25761450,23771100,17344250,11.52
2025/08/06,16,2,0,31.2,,4074,4072,0.83,4887,25982650,25401500,18472450,12.86
2025/08/06,17,2,0,32.7,,4771,4912,0.87,5471,27334100,27294850,20616750,14.97
2025/08/06,18,2,0,32.7,,4771,4912,0.87,5471,27816500,28757850,21780600,15.3
2025/08/06,19,2,0,33.7,sunny,5332,5381,0.89,5962,28489050,29664100,22813200,19.87
2025/08/06,20,2,0,33.7,,5332,5381,0.89,5962,29450600,30354150,23379900,19.81
2025/08/06,21,2,0,34.2,,5581,5547,0.89,6218,30130300,31208050,24070650,17.67
2025/08/06,22,2,0,34.2,,5581,5547,0.89,6218,30264000,31960550,24443650,21.28
2025/08/06,23,2,0,35.9,,5738,5723,0.88,6462,30454600,32486750,24551550,21.28
2025/08/06,24,2,0,35.9,,5738,5723,0.88,6462,30438300,32602750,24515500,21.28
2025/08/06,25,2,0,36.1,sunny,5666,5720,0.86,6525,30531700,31637050,24571600,20.0
2025/08/06,26,2,0,36.1,,5666,5720,0.86,6525,30411550,31686450,24489750,25.0
2025/08/06,27,2,0,35.6,,5754,5837,0.85,6742,29941750,32572800,24787500,25.0
2025/08/06,28,2,0,35.6,,5754,5837,0.85,6742,30128350,33516150,25236750,25.0
2025/08/06,29,2,0,35.6,,5654,5745,0.86,6571,29620100,33232300,25116150,30.1
2025/08/06,30,2,0,35.6,,5654,5745,0.86,6571,28683000,33477800,24460650,29.54
2025/08/06,31,2,0,36.2,slightly_cloudy,5566,5627,0.88,6288,27981000,33034250,23809050,23.01
2025/08/06,32,2,0,36.2,,5566,5627,0.88,6288,26953400,33558550,23450850,30.0
2025/08/06,33,2,0,36.0,,5457,5459,0.9,6022,26039050,33585550,23019500,30.1
2025/08/06,34,2,0,36.0,,5457,5459,0.9,6022,25021800,33423700,22491650,37.3
2025/08/06,35,2,0,35.2,,5116,5131,0.88,5808,24410050,32446750,22140700,27.5
2025/08/06,36,2,0,35.2,,5116,5131,0.88,5808,23987000,32020300,21913100,29.55
2025/08/06,37,2,0,33.3,slightly_cloudy,4963,4941,0.86,5707,23240550,30742000,20841600,28.01
2025/08/06,38,2,0,33.3,,4963,4941,0.86,5707,22969350,30163950,20632900,22.0
2025/08/06,39,2,0,31.8,,4750,4710,0.83,5695,23034150,29797550,20772700,24.3
2025/08/06,40,2,0,31.8,,4750,4710,0.83,5695,23061000,29230550,20525500,23.17
2025/08/06,41,2,0,31.0,,4483,4498,0.79,5639,22322050,27300400,19752800,21.37
2025/08/06,42,2,0,31.0,,4483,4498,0.79,5639,22231900,26483750,19766850,23.35
2025/08/06,43,2,0,30.2,sunny,4229,4206,0.76,5549,21873250,25489550,19190300,18.01
2025/08/06,44,2,0,30.2,,4229,4206,0.76,5549,22249000,24366850,18589050,15.44
2025/08/06,45,2,0,29.7,,3968,3945,0.72,5461,22042100,24165500,17983750,15.33
2025/08/06,46,2,0,29.7,,3968,3945,0.72,5461,21701250,23245500,17227700,15.33
2025/08/06,47,2,0,29.4,,3682,3669,0.68,5395,21695250,22580200,16849200,15.24
2025/08/06,48,2,0,29.4,,3682,3669,0.68,5395,21920000,21114400,16102300,12.86
2025/08/07,1,3,0,28.4,,3364,3347,0.78,4275,22556600,20858650,15293950,12.01
2025/08/07,2,3,0,28.4,,3364,3347,0.78,4275,24248500,21212350,15209450,11.57
2025/08/07,3,3,0,28.1,,3129,3122,0.76,4102,24892800,21712200,15159600,12.15
2025/08/07,4,3,0,28.1,,3129,3122,0.76,4102,25287000,21575300,15160350,11.51
2025/08/07,5,3,0,27.8,,3003,3004,0.75,3986,25518450,21504300,15112450,11.3
2025/08/07,6,3,0,27.8,,3003,3004,0.75,3986,25460250,21392000,15152700,11.3
2025/08/07,7,3,0,28.6,sunny,2964,2952,0.75,3945,25365000,21235100,15050750,11.33
2025/08/07,8,3,0,28.6,,2964,2952,0.75,3945,25499750,21104800,15090850,11.21
2025/08/07,9,3,0,27.5,,2966,2944,0.75,3950,25575700,20781600,15049700,11.18
2025/08/07,10,3,0,27.5,,2966,2944,0.75,3950,25582400,20833700,14929200,11.18
2025/08/07,11,3,0,27.4,,3051,3033,0.76,3991,25306250,21333700,14964000,11.25
2025/08/07,12,3,0,27.4,,3051,3033,0.76,3991,25684600,21808150,15318050,11.26
2025/08/07,13,3,0,28.0,cloudy,3317,3341,0.76,4312,25881650,22326450,15637550,11.35
2025/08/07,14,3,0,28.0,,3317,3341,0.76,4312,25926500,23070950,16157150,11.92
2025/08/07,15,3,0,28.8,,3819,3904,0.79,4787,25524900,23935450,16638950,13.19
2025/08/07,16,3,0,28.8,,3819,3904,0.79,4787,24661600,24394850,17455200,14.96
2025/08/07,17,3,0,30.8,,4489,4588,0.88,5054,24743750,25870400,19073550,15.7
2025/08/07,18,3,0,30.8,,4489,4588,0.88,5054,24615500,27456650,19887400,20.0
2025/08/07,19,3,0,30.4,cloudy,4768,4987,0.86,5523,24978050,28589750,20371550,20.0
2025/08/07,20,3,0,30.4,,4768,4987,0.86,5523,25096250,29613950,20761900,20.0
2025/08/07,21,3,0,29.0,,4550,5062,0.8,5639,26009100,30418550,21575350,19.25
2025/08/07,22,3,0,29.0,,4550,5062,0.8,5639,26222350,30835550,21798400,19.25
2025/08/07,23,3,0,29.1,,4411,4969,0.77,5668,26527150,31174750,22138300,19.25
2025/08/07,24,3,0,29.1,,4411,4969,0.77,5668,26901600,31720100,22353850,19.25
2025/08/07,25,3,0,28.4,rain,4292,4603,0.78,5500,27630900,30865500,22658000,19.25
2025/08/07,26,3,0,28.4,,4292,4603,0.78,5500,28136500,30478800,22985400,19.24
2025/08/07,27,3,0,29.7,,4530,4527,0.79,5701,28388100,30650350,23114400,19.25
2025/08/07,28,3,0,29.7,,4530,4527,0.79,5701,28260550,30509550,23104100,19.25
2025/08/07,29,3,0,30.9,,4693,4537,0.81,5761,28108800,30246550,23192400,19.25
2025/08/07,30,3,0,30.9,,4693,4537,0.81,5761,27872300,29593250,22773500,19.25
2025/08/07,31,3,0,32.5,cloudy,4755,4670,0.8,5917,27339000,29466900,22725900,19.25
2025/08/07,32,3,0,32.5,,4755,4670,0.8,5917,26602850,29758050,22581300,19.25
2025/08/07,33,3,0,31.6,,4829,4784,0.8,6002,26238550,29759900,22317200,19.25
2025/08/07,34,3,0,31.6,,4829,4784,0.8,6002,25218400,29966300,21262000,21.28
2025/08/07,35,3,0,32.0,,4657,4635,0.8,5763,24450500,29728650,20777450,21.28
2025/08/07,36,3,0,32.0,,4657,4635,0.8,5763,23637250,29291050,20205950,22.0
2025/08/07,37,3,0,31.6,slightly_cloudy,4553,4579,0.8,5634,23695350,28830200,19975950,21.28
2025/08/07,38,3,0,31.6,,4553,4579,0.8,5634,23315400,28730950,19659900,21.28
2025/08/07,39,3,0,30.4,,4411,4442,0.78,5609,23247200,28095650,19662150,21.28
2025/08/07,40,3,0,30.4,,4411,4442,0.78,5609,23439050,27059850,19745050,19.25
2025/08/07,41,3,0,30.1,,4182,4198,0.75,5566,23036350,25240750,18896350,18.78
2025/08/07,42,3,0,30.1,,4182,4198,0.75,5566,23030750,24523000,18616150,16.51
2025/08/07,43,3,0,29.5,cloudy,3945,3934,0.71,5537,22563200,23692800,17750600,15.34
2025/08/07,44,3,0,29.5,,3945,3934,0.71,5537,22827750,23055350,17510650,15.01
2025/08/07,45,3,0,28.7,,3726,3702,0.7,5300,22777200,22830750,17111250,15.01
2025/08/07,46,3,0,28.7,,3726,3702,0.7,5300,22814200,22102050,16449150,15.01
2025/08/07,47,3,0,29.1,,3466,3453,0.68,5072,23015500,21451750,16133050,12.0
2025/08/07,48,3,0,29.1,,3466,3453,0.68,5072,22461100,20461400,15540700,12.58
2025/08/08,1,4,0,28.7,,3143,3163,0.83,3762,24044250,20232250,15236050,11.31
2025/08/08,2,4,0,28.7,,3143,3163,0.83,3762,25728500,20626900,15368350,11.19
2025/08/08,3,4,0,27.7,,2921,2948,0.8,3612,26042450,20790300,15552850,11.02
2025/08/08,4,4,0,27.7,,2921,2948,0.8,3612,26160450,20746950,15451800,10.87
2025/08/08,5,4,0,27.4,,2803,2821,0.8,3498,26468200,20867450,15493050,10.93
2025/08/08,6,4,0,27.4,,2803,2821,0.8,3498,26459300,20849850,15288000,11.77
2025/08/08,7,4,0,26.8,sunny,2751,2779,0.78,3510,26424450,20893300,14962250,12.21
2025/08/08,8,4,0,26.8,,2751,2779,0.78,3510,26368950,20674350,14872750,12.21
2025/08/08,9,4,0,27.2,,2740,2764,0.78,3483,26337300,20346750,14719700,12.0
2025/08/08,10,4,0,27.2,,2740,2764,0.78,3483,26176500,20438100,14559900,11.79
2025/08/08,11,4,0,26.9,,2775,2824,0.78,3527,26231600,21112000,14559750,12.75
2025/08/08,12,4,0,26.9,,2775,2824,0.78,3527,26654600,21470300,14878300,12.54
2025/08/08,13,4,0,27.4,sunny,3012,3077,0.79,3800,27802350,21976200,15602850,11.6
2025/08/08,14,4,0,27.4,,3012,3077,0.79,3800,28938850,22917450,16515800,11.05
2025/08/08,15,4,0,28.6,,3482,3515,0.83,4157,30167900,23051400,17566900,10.7
2025/08/08,16,4,0,28.6,,3482,3515,0.83,4157,31161000,23140450,18606600,10.47
2025/08/08,17,4,0,30.4,,4148,4181,0.88,4705,31828150,24587300,20335800,10.52
2025/08/08,18,4,0,30.4,,4148,4181,0.88,4705,32226850,25904400,21445150,10.7
2025/08/08,19,4,0,32.3,sunny,4627,4685,0.88,5210,32418600,26597100,22215450,10.88
2025/08/08,20,4,0,32.3,,4627,4685,0.88,5210,32943200,27326350,22859250,10.7
2025/08/08,21,4,0,33.1,,4845,4901,0.89,5424,34186850,28133400,23729300,10.61
2025/08/08,22,4,0,33.1,,4845,4901,0.89,5424,34361600,28607350,24105350,10.83
2025/08/08,23,4,0,33.9,,4952,5059,0.88,5579,34125900,28997600,24423000,10.93
2025/08/08,24,4,0,33.9,,4952,5059,0.88,5579,33843950,29573950,24609650,10.99
2025/08/08,25,4,0,33.7,sunny,4885,5024,0.86,5616,33799000,28804950,24532100,10.3
2025/08/08,26,4,0,33.7,,4885,5024,0.86,5616,33438950,28743550,24348900,10.3
2025/08/08,27,4,0,32.2,,4830,5135,0.85,5655,32465350,28893500,23864350,11.25
2025/08/08,28,4,0,32.2,,4830,5135,0.85,5655,32017150,29526150,23759200,15.22
2025/08/08,29,4,0,25.0,,4556,5025,0.81,5573,31293600,29831100,23796000,17.76
2025/08/08,30,4,0,25.0,,4556,5025,0.81,5573,30403250,29768700,23758300,18.62
2025/08/08,31,4,0,27.0,sunny,4642,4844,0.83,5541,29444750,29191050,23044150,17.9
2025/08/08,32,4,0,27.0,,4642,4844,0.83,5541,28357750,29559150,23161250,18.62
2025/08/08,33,4,0,27.4,,4674,4540,0.86,5430,27145300,29670700,22453550,19.2
2025/08/08,34,4,0,27.4,,4674,4540,0.86,5430,26571300,29328900,21504800,19.22
2025/08/08,35,4,0,29.0,,4501,4417,0.84,5296,26068000,28925050,21870700,19.2
2025/08/08,36,4,0,29.0,,4501,4417,0.84,5296,26309600,28369750,20774200,19.2
2025/08/08,37,4,0,29.5,sunny,4303,4361,0.81,5296,24842950,28016550,20538050,19.22
2025/08/08,38,4,0,29.5,,4303,4361,0.81,5296,26183000,27575150,20672200,19.2
2025/08/08,39,4,0,26.8,,4122,4203,0.77,5305,24041100,26273800,19448200,17.9
2025/08/08,40,4,0,26.8,,4122,4203,0.77,5305,24372400,25620800,18999500,16.02
2025/08/08,41,4,0,28.0,,3862,3947,0.74,5180,24412550,24642700,18275100,15.36
2025/08/08,42,4,0,28.0,,3862,3947,0.74,5180,24802700,24159750,17916400,15.11
2025/08/08,43,4,0,27.3,sunny,3599,3674,0.72,4972,24606900,23040200,17301350,12.97
2025/08/08,44,4,0,27.3,,3599,3674,0.72,4972,25917900,22175300,16831050,11.67
